ID	1st	1st dist	2nd	2nd dist	3rd	3rd dist	4th	4th dist	5th	5th dist	6th	6thdist
"12043"	"28053"	1.00137152	"18389"	1.01666932	"14212"	1.41481323	"17775"	1.41536977	"15380"	1.41542155	"24919"	1.41609943	
"25289"	"11781"	0.44046223	"16697"	0.44189819	"23962"	0.48286261	"15761"	0.50131684	"17501"	1.01103567	"20796"	1.09195700	
"3447"	"10998"	1.00226099	"1156"	1.01590619	"4974"	1.06020386	"13090"	1.41485812	"30425"	1.41523999	"24240"	1.41586347	
"16429"	"19477"	0.11288459	"31511"	0.14013634	"15276"	0.15441367	"9205"	0.15980399	"6600"	0.17273615	"9042"	0.26189243	
"13609"	"26411"	0.32654021	"27180"	1.00115238	"1924"	1.00392012	"5929"	1.00495420	"31280"	1.00625520	"7972"	1.00727689	
"8400"	"15380"	0.18288761	"32027"	0.21082776	"16430"	0.34929730	"18799"	1.00110511	"26050"	1.00177146	"11333"	1.00195472	
"4825"	"3195"	1.06776556	"6096"	1.07177432	"1527"	1.08347444	"8116"	1.10205992	"14511"	1.43566004	"739"	1.43736562	
"26729"	"13272"	1.02851311	"14248"	1.10056356	"4236"	1.41448829	"20906"	1.41866511	"4741"	1.42233561	"28325"	1.42375153	
"17231"	"7885"	0.02607010	"30473"	0.02740558	"9051"	0.02741850	"21834"	0.05940191	"22084"	0.05950833	"17497"	0.06645537	
"16882"	"4724"	0.12818047	"20608"	0.21453800	"383"	0.25792482	"24734"	0.26832362	"13417"	0.27333199	"15151"	0.27580896	
"31055"	"16797"	0.08788458	"18342"	0.17605379	"4944"	0.19476927	"12541"	1.00001662	"17872"	1.00085802	"21207"	1.00594079	
"22311"	"32530"	0.20637274	"24464"	0.32189358	"5053"	1.00442759	"32023"	1.00803845	"7230"	1.01193596	"25599"	1.01689664	
"19585"	"19572"	1.05088754	"13709"	1.42020888	"16981"	1.43152539	"24343"	1.43401033	"1891"	1.43808685	"7188"	1.43976809	
"18835"	"4236"	0.20827066	"7006"	0.32537331	"15468"	1.00045885	"8838"	1.00335018	"18360"	1.00373378	"28325"	1.00386251	
"1607"	"4073"	0.26784655	"14535"	0.30400032	"30582"	1.03517065	"25969"	1.03809465	"12887"	1.04262383	"24919"	1.04441703	
"31595"	"25226"	0.06865595	"25579"	1.00123676	"188"	1.00612823	"19545"	1.03404062	"16457"	1.04352766	"27899"	1.04951951	
"18002"	"22629"	0.10629394	"1088"	0.14010421	"15262"	0.14457662	"18361"	0.20205669	"9190"	0.20713586	"8858"	0.22523799	
"19265"	"13124"	0.28829615	"9092"	1.00010476	"23962"	1.00143373	"27645"	1.00230177	"19830"	1.00247937	"17829"	1.00469245	
"19060"	"26319"	1.41422619	"3435"	1.41465314	"2574"	1.41486695	"12244"	1.41534809	"22919"	1.41794233	"29916"	1.41857011	
"2522"	"7972"	1.05911500	"2572"	1.10232175	"10487"	1.11510157	"5441"	1.12912156	"18656"	1.13932635	"31595"	1.41517141	
"2380"	"3069"	0.37941199	"13329"	1.03336214	"29081"	1.05306468	"671"	1.05441736	"10260"	1.05448331	"26043"	1.05505055	
"21056"	"22045"	0.16523605	"11927"	0.26855533	"19679"	0.27750484	"17472"	0.29255830	"6517"	0.29452673	"32535"	0.31848599	
"25443"	"10781"	0.15917464	"17698"	1.00288784	"16645"	1.00739043	"21318"	1.01597672	"31725"	1.01758905	"18267"	1.02000562	
"4471"	"25404"	1.00009547	"1871"	1.00031435	"9960"	1.00370661	"6378"	1.01300478	"12647"	1.01587257	"10908"	1.02815377	
"31924"	"20122"	1.02370223	"14492"	1.41674814	"23999"	1.42589660	"2564"	1.42995001	"15501"	1.44197265	"10853"	1.44376962	
"14905"	"7724"	1.00444380	"29679"	1.01255795	"15590"	1.01697496	"4052"	1.02231183	"18360"	1.02639025	"15468"	1.02885936	
"30311"	"13357"	1.00261122	"7666"	1.00337400	"9591"	1.00605447	"31726"	1.00781420	"11589"	1.00785224	"3333"	1.01126546	
"15292"	"19968"	0.14907240	"2008"	0.27626412	"24255"	0.32586244	"22757"	0.33092095	"30352"	0.34263020	"25722"	1.00202779	
"17226"	"11036"	0.18770905	"13105"	0.21450007	"14000"	0.23247193	"14455"	0.23296530	"2191"	0.31493470	"14316"	1.00228184	
"11589"	"31726"	0.22266167	"19679"	1.00423092	"7666"	1.00440189	"22045"	1.00547542	"11927"	1.00549954	"6517"	1.00695005	
"15889"	"3346"	1.41552626	"11763"	1.41963748	"9730"	1.42588307	"12639"	1.43015649	"21209"	1.44496537	"29181"	1.44584708	
"31396"	"6395"	0.30302705	"12020"	0.45743125	"24624"	0.48810566	"23040"	0.50064408	"18475"	0.50780813	"30024"	0.52359470	
"16496"	"3341"	1.01013722	"1869"	1.06605434	"29279"	1.14820291	"11010"	1.41983873	"31473"	1.41993623	"29534"	1.42159258	
"29440"	"26850"	1.00038105	"10776"	1.00553697	"22337"	1.00568069	"26761"	1.01136638	"306"	1.01220830	"13357"	1.01334408	
"16168"	"15508"	0.04485435	"1280"	0.09676058	"19007"	0.12164220	"20849"	0.17257893	"9271"	0.17641826	"17425"	0.18021442	
"13391"	"3293"	0.07864510	"21694"	0.12837607	"13407"	0.15728514	"23005"	0.16373813	"32508"	0.16390555	"11514"	0.17396876	
"30907"	"13090"	1.73656885	"14922"	1.73726577	"4615"	1.73883252	"22680"	1.74211317	"19706"	1.74358527	"18104"	1.74447496	
"1156"	"10998"	1.00629021	"30425"	1.01164738	"3447"	1.01590619	"31694"	1.02471806	"16116"	1.04545028	"18158"	1.09685361	
"1451"	"20742"	0.19358716	"641"	0.20200822	"6079"	0.24447418	"8433"	0.26840867	"1699"	0.27815140	"17167"	0.30333819	
"4930"	"2778"	1.03660491	"15401"	1.41901370	"1409"	1.42163390	"20583"	1.42175646	"29704"	1.42453123	"7070"	1.42912617	
"14367"	"18044"	0.15899206	"6891"	0.16592550	"12713"	0.25516552	"7024"	0.30461492	"1334"	0.36998597	"1542"	0.59323696	
"32044"	"492"	1.01042760	"5306"	1.15534612	"7163"	1.42745866	"6976"	1.42947021	"14209"	1.43684925	"1343"	1.43929015	
"8593"	"26064"	0.23988329	"7656"	1.00163809	"361"	1.01097137	"18089"	1.01654089	"7492"	1.01655054	"31713"	1.01996901	
"23113"	"13364"	0.08077031	"3525"	0.09198201	"8503"	0.11121109	"6369"	0.13534030	"4351"	0.14665978	"10225"	0.17262765	
"15979"	"26933"	1.41481856	"15513"	1.43527507	"19126"	1.44082171	"31324"	1.73229455	"23349"	1.73237900	"24128"	1.73347002	
"8848"	"17649"	1.74300331	"17413"	1.77253477	"20437"	1.78074366	"188"	1.82954031	"32532"	1.98827300	"18656"	2.00493044	
"533"	"6382"	0.12315100	"340"	0.13543352	"30631"	0.26402525	"29348"	0.38209902	"13264"	0.56953211	"9364"	1.00037524	
"20464"	"17114"	1.04655559	"18426"	1.07370522	"10539"	1.44618684	"20683"	1.44774857	"12721"	1.45532384	"7971"	1.50177048	
"2051"	"15583"	0.11853026	"31155"	0.12370385	"31530"	0.13529695	"7848"	0.15268486	"2217"	0.20487673	"11802"	0.21685875	
"25607"	"17117"	0.56747479	"30183"	0.79799796	"16910"	1.00171841	"12962"	1.00176779	"23003"	1.00354413	"27995"	1.00574757	
"4144"	"12358"	0.05358619	"30468"	0.08374357	"28596"	0.16030708	"6843"	0.20352277	"19076"	0.20718455	"30291"	0.23083655	
"20080"	"11597"	0.09348740	"22949"	0.22283880	"22703"	0.27700995	"17829"	1.00029945	"11382"	1.00043120	"17844"	1.00173707	
"25653"	"13758"	1.01958039	"13466"	1.02750039	"8521"	1.03520574	"20123"	1.03552369	"5943"	1.03687017	"30698"	1.04470651	
"7888"	"5305"	0.25939056	"14611"	0.38230923	"14594"	0.81654397	"22987"	1.00330861	"1589"	1.00774404	"23463"	1.02284609	
"4163"	"27531"	0.01681932	"26975"	0.03541766	"3916"	0.03722597	"21834"	0.05642162	"20918"	0.06601938	"9051"	0.07004068	
"23371"	"30793"	0.22283587	"18287"	0.36593620	"29606"	0.43280046	"1069"	1.00172986	"9180"	1.00224209	"3626"	1.00305091	
"6489"	"31143"	0.45398320	"14326"	0.50072013	"25683"	1.02160703	"26972"	1.02405785	"9364"	1.03445496	"3304"	1.04478895	
"8203"	"13203"	0.01390372	"24617"	0.08155123	"808"	0.11199938	"26066"	0.13906963	"13407"	0.16070797	"13205"	0.16394229	
"16278"	"846"	1.41957742	"7724"	1.44166231	"6480"	1.73405231	"19453"	1.73427297	"4880"	1.73601606	"29822"	1.73608726	
"30937"	"30765"	0.37061502	"2939"	1.00730992	"18089"	1.01045805	"2408"	1.01684466	"26064"	1.41845343	"20235"	1.42134685	
"11430"	"11115"	0.22947333	"9933"	0.30173956	"27028"	0.30430498	"26474"	0.35593237	"1268"	0.39937525	"8374"	0.42756255	
"23729"	"801"	1.41428145	"26043"	1.41463709	"9366"	1.41508385	"29081"	1.41598082	"12044"	1.41714877	"22629"	1.41821361	
"17083"	"18787"	1.02778997	"30619"	1.42334127	"3610"	1.42880255	"16362"	1.42932613	"13085"	1.43127009	"21760"	1.43421019	
"4751"	"31497"	0.33099733	"24841"	0.37061548	"17052"	0.44420303	"9322"	0.45345052	"29264"	0.65953039	"21843"	1.00559979	
"30278"	"4686"	0.21588574	"16751"	0.22308662	"5754"	0.26179775	"21726"	0.75818263	"29843"	1.00302378	"17649"	1.02666211	
"7481"	"6464"	0.25659120	"2274"	1.00151623	"14803"	1.00172180	"24261"	1.00173128	"24145"	1.00235283	"26767"	1.00291139	
"3990"	"29052"	1.00734723	"25165"	1.00956381	"26143"	1.01319440	"20444"	1.01472452	"31500"	1.02624921	"15555"	1.03645289	
"6508"	"28247"	1.41676616	"29057"	1.41763318	"12757"	1.41768524	"32077"	1.42795348	"26290"	1.43610708	"18644"	1.43724593	
"11627"	"5259"	0.13295839	"10804"	0.21960633	"10347"	0.22223123	"814"	1.00171261	"18247"	1.00298675	"28985"	1.00353681	
"11003"	"5639"	1.00001842	"5685"	1.00086519	"3084"	1.00114390	"16251"	1.00168365	"5062"	1.00228401	"6772"	1.00285524	
"9260"	"1871"	0.28403852	"4633"	0.34162384	"11190"	1.00075722	"13105"	1.00404481	"819"	1.00535692	"11858"	1.00772430	
"1359"	"18735"	0.20314187	"18226"	0.24285438	"24147"	0.25215046	"911"	0.25339373	"775"	0.29499283	"1281"	0.48325011	
"28598"	"15060"	1.42458832	"4733"	1.44715168	"29981"	1.73790386	"27532"	1.74734892	"18586"	1.75239046	"21324"	1.75259184	
"17399"	"19330"	1.00329300	"10295"	1.00413898	"557"	1.00505782	"16208"	1.00793154	"22829"	1.00933871	"28489"	1.00943963	
"6755"	"12867"	0.28539704	"16934"	0.36508432	"5907"	0.37250357	"9364"	0.40340371	"26972"	0.41365397	"31329"	0.46953047	
"26857"	"4244"	1.00445987	"21267"	1.00766076	"7213"	1.00772964	"5062"	1.01240695	"19189"	1.01385744	"4759"	1.01749718	
"14294"	"31572"	1.42393380	"20317"	1.42977567	"25885"	1.43239407	"23078"	1.43914949	"9169"	1.44287733	"20246"	1.44372859	
"32209"	"23719"	0.30611444	"12778"	0.33609550	"22676"	0.36082351	"16959"	0.38502649	"10260"	0.39822876	"949"	1.05181585	
"23993"	"6848"	0.28428320	"17207"	1.00212975	"15813"	1.00375268	"25609"	1.00619593	"3350"	1.00682343	"23902"	1.00824032	
"19816"	"4318"	1.41587254	"7666"	1.41881459	"30311"	1.42105268	"11589"	1.42232918	"22081"	1.42407968	"5586"	1.43308119	
"4432"	"15452"	0.10952629	"13491"	0.15110302	"4221"	0.19169558	"152"	0.20629086	"18408"	0.20719086	"21019"	0.25514183	
"9837"	"26151"	1.42271884	"30339"	1.45388858	"5197"	1.48516236	"13925"	1.75072025	"5013"	1.76380253	"6561"	1.78783648	
"29087"	"15856"	1.01271610	"822"	1.01322999	"10691"	1.01776877	"18725"	1.02568011	"12419"	1.02649364	"4129"	1.02667438	
"5756"	"26861"	0.05917543	"4097"	0.10849392	"2213"	0.21558341	"28824"	0.22777379	"24738"	0.25979151	"30265"	0.30151902	
"22949"	"22703"	0.21162910	"20080"	0.22283880	"11597"	0.25060956	"20807"	1.01046527	"31743"	1.01411568	"1662"	1.01462136	
"14042"	"4056"	1.00914820	"17822"	1.41846873	"22934"	1.41928078	"31267"	1.42572338	"14574"	1.59179183	"15486"	1.73210553	
"4323"	"7781"	0.28364696	"29081"	0.32716776	"25635"	1.01151581	"18002"	1.02368549	"22629"	1.03765462	"3069"	1.03843171	
"6275"	"22776"	0.24657698	"17308"	1.00038867	"12450"	1.00060616	"9680"	1.00077260	"26219"	1.00084407	"30527"	1.00097861	
"30692"	"24128"	0.03441038	"26933"	1.00418006	"703"	1.00541625	"22264"	1.00592473	"833"	1.00701957	"3085"	1.00783308	
"4221"	"13491"	0.10102186	"15452"	0.11197406	"18408"	0.13641816	"152"	0.14975331	"21019"	0.15737822	"4432"	0.19169558	
"12706"	"22183"	1.41930756	"9025"	1.42398168	"15234"	1.42760538	"25499"	1.42834907	"21861"	1.42963877	"2297"	1.45001190	
"13797"	"21697"	0.38554616	"1138"	0.45800198	"1425"	0.49636998	"11377"	0.52645306	"11201"	1.08005283	"20671"	1.08063135	
"19046"	"4721"	1.41525261	"20339"	1.46968961	"24553"	1.47331515	"11394"	1.48673573	"9647"	1.51544566	"16135"	1.73797945	
"7679"	"25674"	0.25551950	"8837"	0.60674128	"24896"	0.61898630	"23669"	1.01402716	"16708"	1.06926622	"31616"	1.06974783	
"14190"	"13357"	1.00132197	"28577"	1.00197579	"21617"	1.01090782	"31023"	1.01437217	"3333"	1.01516699	"1921"	1.01713337	
"5060"	"19906"	0.13796183	"20240"	0.14359496	"13672"	0.15692032	"29755"	0.25155611	"12204"	0.27259400	"1880"	0.29650615	
"26223"	"18453"	1.02716524	"23840"	1.03193994	"11556"	1.03796746	"7253"	1.05033524	"13276"	1.05072328	"32020"	1.06337118	
"32532"	"27809"	1.26416861	"188"	1.53529876	"14214"	1.55092637	"12668"	1.57323894	"2522"	1.57630258	"7972"	1.58101750	
"2701"	"17181"	1.42430159	"7971"	1.43005276	"8561"	1.45604796	"1407"	1.46262831	"1653"	1.47272271	"13813"	1.55373089	
"27309"	"26301"	0.37839165	"23256"	0.38048616	"3603"	0.63935574	"7220"	1.00668845	"15486"	1.01830842	"27969"	1.01878581	
"9189"	"28489"	0.02995547	"24257"	0.04505071	"16208"	0.06126242	"22829"	0.07277381	"14137"	0.07439526	"926"	0.08930176	
"22987"	"19126"	1.00139566	"1589"	1.00308749	"7888"	1.00330861	"27527"	1.01254622	"15513"	1.02141596	"26933"	1.02320185	
"12275"	"473"	0.06567987	"15898"	0.08429276	"105"	0.11540667	"4184"	0.12922324	"13030"	0.13819273	"29245"	0.16721021	
"13709"	"13337"	0.19123943	"6744"	0.29960784	"7188"	0.35929988	"5576"	0.41131345	"14922"	0.44279488	"27789"	0.46593813	
"4880"	"30375"	1.41537717	"27138"	1.41616064	"30558"	1.45233940	"6480"	1.73254750	"846"	1.73259699	"17301"	1.73282916	
"4417"	"24624"	0.06313398	"18475"	0.12730632	"30024"	0.14814381	"28863"	0.15059453	"12020"	0.30698646	"23040"	0.35187326	
"4559"	"25611"	1.02535241	"26540"	1.03224623	"23190"	1.05924978	"14233"	1.06338738	"4965"	1.06492370	"22199"	1.08419304	
"31805"	"9876"	1.42463562	"3990"	1.42933585	"8710"	1.43540445	"30761"	1.49365498	"31500"	1.73262740	"7724"	1.73317645	
"32284"	"1825"	0.14908471	"13350"	0.20712987	"8184"	0.25520133	"13728"	0.28955547	"819"	0.28956093	"17626"	0.29573949	
"18833"	"24612"	1.16949387	"12462"	1.25181548	"16590"	1.27189502	"5305"	1.31385747	"7888"	1.35626489	"14611"	1.36118237	
"13672"	"12204"	0.13509343	"20240"	0.13650845	"5060"	0.15692032	"19906"	0.16866795	"13904"	0.21930393	"1880"	0.25187139	
"1702"	"21263"	0.09866474	"9011"	0.10114457	"10765"	0.14602492	"8502"	0.19067226	"21739"	0.19226884	"24209"	0.20143205	
"165"	"13704"	1.00221318	"1447"	1.00244768	"26767"	1.00475675	"15346"	1.01722240	"31077"	1.01773825	"17127"	1.02532187	
"6778"	"17450"	1.03038403	"24235"	1.03980881	"26049"	1.41441604	"7648"	1.41442096	"31660"	1.41613754	"17916"	1.41743149	
"25998"	"8572"	0.11224012	"24766"	0.11836471	"1944"	0.14205014	"3727"	0.16938138	"10005"	0.19830229	"15081"	0.20890425	
"8168"	"14395"	0.14262322	"12462"	1.03632725	"10317"	1.03790445	"13379"	1.04520106	"31290"	1.04705199	"31572"	1.42348065	
"18287"	"29606"	0.12468968	"30793"	0.26680594	"23371"	0.36593620	"26831"	1.00035397	"7404"	1.00258311	"16797"	1.00385722	
"18592"	"6218"	1.00651164	"19532"	1.03193240	"11956"	1.06158624	"12065"	1.07463614	"3094"	1.07521436	"17951"	1.07778014	
"30308"	"30328"	0.38071125	"2395"	0.41474074	"11421"	0.41501126	"142"	0.42350841	"5638"	0.43145649	"31586"	0.43374467	
"31549"	"2646"	0.04684887	"10825"	0.05778427	"10179"	0.05839090	"13487"	0.07522730	"16663"	0.08006430	"21736"	0.09879328	
"23013"	"4751"	1.01547415	"11196"	1.04102090	"31497"	1.07127491	"11231"	1.09038247	"31077"	1.09412820	"17323"	1.09512286	
"7404"	"12681"	0.22000182	"31253"	0.22237440	"19438"	0.22542135	"2942"	0.23694242	"16634"	0.27745631	"12232"	0.29430823	
"10002"	"32374"	0.07589635	"21555"	0.11536278	"23463"	0.17329428	"11652"	0.17891206	"26227"	0.26779116	"2011"	0.34947124	
"108"	"19249"	0.14828831	"24516"	0.19483199	"27503"	0.31943180	"7252"	0.33161343	"10129"	0.33674593	"4071"	0.82851187	
"30463"	"23943"	0.13178627	"25198"	0.19560859	"11878"	0.26569674	"12890"	0.31019584	"12495"	0.31301239	"9925"	1.00310486	
"13379"	"20317"	1.00949433	"14395"	1.01945856	"14745"	1.02047477	"9540"	1.02508111	"1082"	1.03349430	"14347"	1.03980506	
"30469"	"14940"	1.03122835	"2948"	1.03981721	"518"	1.04244523	"3852"	1.05632709	"1326"	1.06060729	"11168"	1.06107604	
"6008"	"29665"	0.34305135	"29081"	1.00234393	"7781"	1.01620744	"4323"	1.06312635	"14895"	1.41537056	"20842"	1.41565392	
"3405"	"27442"	1.00020671	"3742"	1.41619425	"6898"	1.41739328	"12140"	1.41972759	"14911"	1.41992033	"16868"	1.42033543	
"31304"	"21964"	0.24414165	"23342"	1.00233820	"30382"	1.00691040	"12044"	1.00975450	"9366"	1.01397657	"23296"	1.01954749	
"20779"	"6110"	0.33516325	"19925"	1.01548635	"22829"	1.02158778	"28489"	1.02181883	"19330"	1.02210714	"9189"	1.02318992	
"17626"	"23486"	0.07843220	"8184"	0.09558777	"13728"	0.13585131	"21941"	0.15418825	"25330"	0.20532547	"3436"	0.24634183	
"12713"	"18044"	0.10691550	"6891"	0.16757791	"14367"	0.25516552	"7024"	0.35992482	"1334"	0.45229671	"1542"	0.67327431	
"22264"	"24128"	1.00277916	"30692"	1.00592473	"19136"	1.01565801	"21889"	1.02624023	"19191"	1.03314167	"25235"	1.04265390	
"17531"	"16653"	0.13540514	"2448"	0.21188185	"32405"	0.25056423	"3435"	0.29538230	"26319"	0.29830869	"27659"	0.33534310	
"17636"	"27899"	1.01213906	"17415"	1.01771023	"22799"	1.04084442	"4423"	1.04475471	"2572"	1.04709737	"18656"	1.04915239	
"18013"	"18063"	0.12498967	"21"	0.12583127	"23737"	0.21457801	"18793"	1.00221054	"13407"	1.00243477	"24617"	1.00332812	
"6806"	"26986"	0.09946591	"11509"	0.11022665	"2307"	0.11625845	"25509"	0.13098521	"21736"	0.14708179	"8559"	0.15312629	
"3160"	"16797"	1.01856514	"31055"	1.02644965	"4944"	1.02884878	"18342"	1.05733863	"28184"	1.06789973	"9092"	1.41428227	
"22483"	"7890"	0.15391704	"27783"	1.00324585	"31071"	1.00537845	"4280"	1.00768856	"23074"	1.01365558	"15965"	1.02682361	
"18694"	"11361"	1.41528512	"19570"	1.43516229	"23647"	1.43538141	"1024"	1.45579604	"18591"	1.45837495	"2283"	1.45853341	
"29035"	"16090"	1.00479745	"15082"	1.00769441	"9078"	1.01392458	"22462"	1.01426582	"10805"	1.03104149	"22518"	1.03417656	
"29299"	"1149"	1.00746823	"12065"	1.01249233	"22680"	1.02276863	"28492"	1.02350902	"1891"	1.02698929	"17951"	1.02886031	
"31898"	"21486"	1.01570092	"9636"	1.01691904	"2941"	1.01959165	"18878"	1.02991970	"11685"	1.41460306	"8648"	1.41483136	
"13272"	"26729"	1.02851311	"14248"	1.05586498	"15468"	1.42759482	"18835"	1.42874064	"11907"	1.42992318	"4741"	1.43000226	
"5335"	"19076"	0.12877140	"26702"	0.13396990	"30291"	0.17016423	"26831"	0.24111315	"4144"	0.26442742	"2067"	0.26830375	
"13285"	"8546"	1.04669941	"18620"	1.41826740	"25813"	1.42033481	"24113"	1.42265668	"3083"	1.42509382	"21655"	1.42892452	
"23269"	"22094"	0.05145706	"12510"	0.05345670	"12450"	0.05888501	"9680"	0.06209657	"22084"	0.06243166	"5087"	0.06565200	
"28047"	"3692"	0.03109582	"21753"	0.15748886	"18150"	0.22883956	"12195"	0.28950586	"31193"	0.38503201	"22005"	0.38785854	
"27669"	"17425"	0.24231123	"1280"	0.25822874	"15508"	0.26224256	"19007"	0.26497871	"16168"	0.27014003	"9271"	0.27917235	
"24886"	"19683"	0.02646217	"16949"	0.12667674	"854"	0.13556108	"13454"	0.18413230	"23998"	0.20835815	"25096"	0.22648231	
"6096"	"1527"	0.17029738	"1966"	1.00511087	"12298"	1.00576751	"24704"	1.01019429	"25888"	1.01308081	"8400"	1.01878878	
"1515"	"3094"	1.01305190	"20807"	1.01354767	"26075"	1.01855411	"22476"	1.03143021	"24454"	1.03781644	"31689"	1.08782202	
"14614"	"32317"	0.48366239	"15501"	1.02012317	"31830"	1.41525404	"473"	1.41983987	"7791"	1.42096973	"12275"	1.42112918	
"18014"	"14797"	1.09937898	"28586"	1.10076996	"29324"	1.10354332	"5796"	1.10825899	"26753"	1.41542589	"4633"	1.44815100	
"2948"	"11939"	0.34641185	"14940"	1.00780009	"518"	1.01312149	"1326"	1.01487643	"25184"	1.03499891	"30469"	1.03981721	
"29011"	"1589"	1.10200634	"31572"	1.41498284	"24612"	1.41849885	"5332"	1.42071404	"6917"	1.42325251	"22341"	1.42387221	
"4965"	"25611"	0.16682521	"19839"	0.32674035	"14233"	1.00173918	"22199"	1.00236264	"16955"	1.00551383	"23037"	1.00726103	
"28113"	"16457"	0.88778318	"188"	1.12358241	"25226"	1.16762306	"22546"	1.16861319	"31595"	1.16976035	"20437"	1.20990681	
"3898"	"518"	1.00071990	"21395"	1.00819480	"3132"	1.01809546	"3852"	1.02062488	"14940"	1.02786642	"31886"	1.02925141	
"20217"	"14492"	1.02488335	"23999"	1.03097634	"26499"	1.11911158	"1799"	1.41752681	"6793"	1.41777967	"3793"	1.41881088	
"23917"	"16540"	0.07274079	"7532"	0.08588911	"17748"	0.09197203	"26066"	0.13326000	"808"	0.14152734	"21895"	0.14515557	
"23323"	"22555"	1.01382193	"12764"	1.01693965	"22550"	1.01696893	"27716"	1.04096561	"10915"	1.15184413	"30292"	1.41562007	
"20515"	"14444"	0.15163611	"22695"	0.15374533	"243"	1.01566980	"21714"	1.01631415	"24038"	1.02096043	"30972"	1.02710541	
"3528"	"30664"	0.05600026	"30270"	0.07152389	"17129"	0.09656183	"7786"	0.11755595	"22655"	0.11955880	"27107"	0.12164086	
"25965"	"7029"	1.00242787	"27314"	1.01025410	"27352"	1.01111075	"12475"	1.01581230	"6672"	1.03470455	"18996"	1.41509647	
"18848"	"11585"	1.44546980	"20126"	1.44911805	"22734"	1.49260593	"26892"	1.49501195	"31987"	1.50211634	"2071"	1.50265395	
"25509"	"24514"	0.04543240	"25971"	0.06108644	"11509"	0.08077211	"8559"	0.08317787	"15151"	0.08453237	"13417"	0.09015917	
"5183"	"17129"	1.41455212	"17237"	1.41502366	"7151"	1.41516009	"833"	1.41530324	"108"	1.41602428	"13364"	1.41625988	
"314"	"433"	1.41544225	"4052"	1.41759515	"3811"	1.42144201	"26908"	1.42253455	"32539"	1.42453518	"20021"	1.43017504	
"9865"	"12332"	0.08227818	"9460"	0.08880251	"2321"	0.09053794	"14365"	0.15133745	"7748"	0.19418460	"21370"	0.21173667	
"8224"	"1964"	0.04913264	"25555"	0.06399264	"2052"	0.09440122	"20646"	0.13931249	"1897"	0.14277660	"24261"	0.14662122	
"25165"	"29052"	0.08348346	"26143"	0.12544375	"31500"	0.31661662	"12035"	0.31794029	"15555"	0.36690323	"4399"	0.42808608	
"28470"	"20918"	0.06686635	"27531"	0.07600798	"3916"	0.07976374	"16228"	0.08389362	"25303"	0.08802229	"4163"	0.08803467	
"3897"	"9351"	1.00491552	"12269"	1.00758911	"20145"	1.02418320	"15965"	1.41549765	"18173"	1.41562121	"12055"	1.41928155	
"31830"	"7791"	0.10020222	"19287"	0.11129354	"26295"	0.18329835	"30957"	1.00328721	"152"	1.00366714	"10804"	1.00398023	
"18453"	"26223"	1.02716524	"23235"	1.03626312	"15908"	1.15598300	"5430"	1.42213222	"6714"	1.43083988	"10079"	1.43136290	
"12204"	"13672"	0.13509343	"20240"	0.26561509	"5060"	0.27259400	"13904"	0.27338715	"19906"	0.29939792	"11428"	0.30507801	
"20299"	"23673"	0.08714211	"21041"	0.18381572	"13205"	0.45610363	"13407"	0.46408329	"17748"	0.46421015	"7532"	0.46632845	
"23402"	"8996"	1.00647098	"11340"	1.00975609	"8521"	1.02917686	"30698"	1.03865432	"18080"	1.04188772	"14967"	1.04453439	
