ID	1st	dist	2nd	dist	3rd	dist	4th	dist	5th	dist
"13417"	"15151"	0.00908703	"25971"	0.04083027	"24514"	0.06348278	"18839"	0.07868314	"8559"	0.08509754	
"6079"	"641"	0.11760258	"25726"	0.49781636	"8433"	0.51810657	"21964"	0.55213729	"17167"	0.55428882	
"30667"	"29529"	0.32578508	"1764"	0.40837348	"29825"	0.49662143	"7217"	0.50365207	"8009"	0.51767591	
"13774"	"8876"	0.02745471	"12475"	0.09234830	"10000"	0.16223129	"30689"	0.20240265	"32023"	0.20785383	
"969"	"15878"	0.25250723	"11765"	0.36795684	"15"	0.81714406	"9649"	0.88011926	"26880"	0.88370830	
"28887"	"16645"	0.73152068	"20246"	0.76342751	"31509"	0.81800581	"27005"	0.88806389	"24827"	0.96962955	
"26850"	"15646"	0.51223801	"989"	0.57820924	"7151"	0.59910011	"31211"	0.64317628	"27628"	0.69721948	
"18535"	"340"	0.85399614	"16229"	0.89386483	"18443"	0.92312173	"29137"	0.93483703	"7211"	0.96413787	
"9218"	"11336"	0.11165960	"17552"	0.15994225	"1784"	0.18364460	"24401"	0.20230700	"5320"	0.20495108	
"24948"	"492"	0.41360738	"3069"	0.44694230	"16959"	0.47893147	"1699"	0.49405926	"1343"	0.50206731	
"29348"	"340"	0.31434093	"7683"	0.63520945	"16229"	0.65218165	"2825"	0.66738773	"26394"	0.69375484	
"26263"	"22919"	0.08069525	"22546"	0.45834603	"12361"	0.51379350	"27467"	0.55678389	"11441"	0.63775998	
"3924"	"9649"	0.95529093	"23504"	1.07931413	"11987"	1.08138230	"340"	1.10957324	"11638"	1.16570283	
"29861"	"26647"	0.19480884	"3436"	0.19706074	"8217"	0.19953745	"18841"	0.22102193	"2274"	0.23163825	
"17170"	"23840"	0.53393063	"32238"	0.61534775	"25264"	0.61704009	"7724"	0.65398851	"8935"	0.82160246	
"166"	"25888"	0.49558350	"3082"	0.53665791	"32428"	0.54136120	"17993"	0.57594209	"7064"	0.57622221	
"4184"	"17712"	0.13906301	"4244"	0.21812689	"23349"	0.23484086	"26295"	0.25049378	"1484"	0.25891398	
"181"	"118"	0.24653115	"29137"	0.38708453	"21206"	0.48533197	"8024"	0.50884263	"27645"	0.53182520	
"25172"	"13219"	0.16746951	"20078"	0.18316775	"17277"	0.19990953	"20358"	0.25343052	"10112"	0.30972057	
"24102"	"15335"	0.10523901	"8511"	0.17239553	"19790"	0.32306307	"26301"	0.33443907	"23256"	0.41825379	
"31597"	"26008"	0.40160799	"12780"	0.75752606	"778"	0.75877474	"15878"	0.80519508	"11765"	0.83903258	
"11361"	"5959"	0.37527395	"23647"	0.45845864	"7516"	0.48075109	"23789"	0.61573005	"14124"	0.64981063	
"30024"	"18475"	0.04266362	"5961"	0.09557226	"24624"	0.18451553	"5782"	0.23097052	"28863"	0.30958814	
"25380"	"30441"	0.45519918	"30375"	0.55875674	"16697"	0.60782621	"11781"	0.61368614	"23655"	0.73354251	
"24261"	"24145"	0.03816539	"19477"	0.15559917	"15921"	0.20638838	"13205"	0.22355629	"1897"	0.23263296	
"19189"	"27456"	0.09350075	"4244"	0.11201736	"4184"	0.18830130	"17712"	0.32736432	"26295"	0.32920605	
"29802"	"17150"	0.63742590	"9591"	0.74584003	"1125"	0.93650544	"18534"	1.00571781	"12639"	1.03948955	
"15401"	"17181"	0.52195521	"6714"	0.59839499	"3714"	0.66820109	"25989"	0.70188524	"1527"	0.82825773	
"27531"	"26975"	0.06354677	"20918"	0.06930731	"26947"	0.09606346	"9051"	0.10659266	"26733"	0.12400901	
"12354"	"13276"	0.12067170	"28638"	0.12601879	"9099"	0.14093580	"31836"	0.20988720	"32020"	0.21932663	
"13786"	"7211"	0.69485217	"969"	0.81742989	"11765"	0.91511646	"15"	0.94018726	"26880"	0.98316007	
"28824"	"13555"	0.15651696	"27107"	0.18596039	"10798"	0.19822469	"11233"	0.20744185	"7786"	0.20799303	
"21048"	"6912"	0.45535905	"15100"	0.47416476	"11115"	0.47525069	"25763"	0.47978064	"10910"	0.50635531	
"560"	"2283"	0.20577489	"7516"	0.33072026	"3624"	0.33843851	"17594"	0.45710280	"23789"	0.46569922	
"5099"	"17790"	0.41328476	"24068"	0.48562091	"24009"	0.51147734	"26443"	0.71084576	"8477"	1.20972042	
"15271"	"15081"	0.14274918	"9732"	0.15036945	"3727"	0.15117584	"8572"	0.26809636	"14401"	0.28147460	
"13137"	"20145"	0.40560200	"17993"	0.48998150	"32428"	0.51466741	"8584"	0.53889367	"25888"	0.54660921	
"30552"	"25899"	0.33615348	"8184"	0.42732740	"21941"	0.52254715	"26647"	0.52560479	"3436"	0.52973738	
"27376"	"4236"	0.35118138	"16999"	0.54983215	"29904"	0.56955009	"6357"	0.60025077	"30558"	0.71582412	
"10648"	"13124"	0.36467756	"1569"	0.39679887	"12818"	0.42724027	"17829"	0.46357090	"17844"	0.52585604	
"21736"	"2307"	0.11787676	"11509"	0.14912434	"17497"	0.15573236	"24114"	0.15884586	"26986"	0.17317888	
"27982"	"19494"	0.04200502	"27159"	0.12136989	"15066"	0.16806499	"11802"	0.17154406	"5955"	0.19107021	
"20824"	"28318"	0.49118930	"8024"	0.52097754	"181"	0.54730619	"118"	0.57109467	"29137"	0.57528940	
"19678"	"7533"	0.26817290	"5014"	0.30652912	"22669"	0.31190762	"16708"	0.31724523	"13389"	0.32175885	
"4607"	"2953"	0.42464835	"28936"	0.48438287	"31713"	0.48654109	"6848"	0.59310569	"29843"	0.65404346	
"18508"	"23584"	0.32222240	"18648"	0.35032381	"3476"	0.39102287	"31707"	0.39935058	"29121"	0.43452176	
"8398"	"28127"	0.01820298	"30859"	0.12471240	"9009"	0.13268322	"17552"	0.15224284	"15671"	0.15907226	
"14096"	"20239"	0.08279693	"17674"	0.23972121	"12945"	0.30626072	"18080"	0.31908382	"30698"	0.35786945	
"6843"	"2067"	0.08759932	"16634"	0.10621969	"28596"	0.14198298	"23021"	0.16689870	"12681"	0.16906944	
"7848"	"15583"	0.16783565	"15066"	0.25383196	"11802"	0.25790111	"15452"	0.25999872	"27159"	0.27312980	
"20123"	"31905"	0.53817559	"32352"	0.56778940	"5943"	0.63465818	"13758"	0.69122731	"23588"	0.73848765	
"14529"	"10539"	0.38609461	"18426"	0.52922764	"16713"	0.70356441	"5869"	0.87492723	"27467"	0.95883744	
"4955"	"12095"	0.12279782	"16276"	0.18072060	"29947"	0.18608804	"292"	0.25942244	"27314"	0.40741567	
"8375"	"23623"	0.45814011	"6094"	0.50868491	"24147"	0.52549049	"30945"	0.57710934	"775"	0.58083694	
"21945"	"17158"	0.63821324	"17640"	0.89876018	"9685"	1.01567730	"14401"	1.04070843	"14621"	1.04966059	
"18878"	"16816"	0.71580937	"14253"	0.76093567	"8648"	0.80246024	"146"	0.81099871	"23777"	0.83396899	
"4067"	"27829"	1.19469166	"7607"	1.22299165	"20235"	1.30475765	"18630"	1.37075391	"10152"	1.38799067	
"2155"	"20850"	0.47516812	"27821"	0.80756085	"22919"	0.92904681	"26263"	1.00974206	"27467"	1.14683571	
"29737"	"19587"	0.02540499	"31070"	0.05707340	"2261"	0.11797330	"22790"	0.17833627	"22892"	0.22976622	
"11334"	"6971"	0.35585958	"18632"	0.61760904	"27180"	0.70189467	"22682"	0.70209652	"20122"	0.79541714	
"20848"	"27338"	0.15040558	"7039"	0.48463104	"30075"	0.52246265	"606"	0.52595294	"9857"	0.63133475	
"26032"	"30869"	0.66307798	"24493"	0.80345315	"5002"	0.85273558	"18540"	0.90810920	"822"	0.94525996	
"7436"	"2402"	0.51614031	"14374"	0.62340835	"25648"	0.63683026	"29529"	0.64601936	"26113"	0.70669501	
"1082"	"20317"	0.48548891	"9540"	0.57101277	"23078"	0.63460101	"10776"	0.66598019	"16653"	0.89427902	
"18315"	"6378"	0.45484597	"3400"	0.55456162	"12061"	0.57239516	"25404"	0.65804401	"29348"	0.80493702	
"25728"	"10672"	0.34626164	"12839"	0.38707492	"1390"	0.44293224	"29052"	0.47897264	"6821"	0.49342580	
"11146"	"31684"	0.33479839	"20605"	0.35486624	"26556"	0.35785807	"22397"	0.36739894	"20157"	0.36847344	
"10221"	"3743"	0.38650228	"4353"	0.44602888	"15197"	0.59536304	"21254"	0.63440052	"8346"	0.64576165	
"19836"	"1709"	1.07816559	"14437"	1.08854944	"10311"	1.12020338	"22547"	1.16589248	"14420"	1.23095837	
"29491"	"12149"	0.27341127	"10005"	0.78688208	"2031"	0.83183597	"5962"	0.89180445	"24766"	0.91746704	
"18342"	"14173"	0.20030533	"3476"	0.20609829	"20127"	0.20701764	"30793"	0.21031812	"16634"	0.24300588	
"15698"	"12945"	0.18222624	"12649"	0.24448740	"30811"	0.25421645	"30698"	0.25526665	"22787"	0.27009533	
"4777"	"29048"	0.00432057	"18793"	0.11926214	"15116"	0.13613547	"10063"	0.16342566	"18469"	0.19148314	
"26019"	"28582"	0.35186801	"9011"	0.57725128	"21739"	0.66684488	"20605"	0.69838888	"23823"	0.72229771	
"31402"	"15578"	0.37309307	"11986"	0.45701190	"22544"	0.49568254	"7084"	0.52976036	"17123"	0.53105792	
"20604"	"9324"	0.15598979	"7065"	0.26964799	"1454"	0.29943487	"11115"	0.34852987	"18956"	0.38301723	
"19001"	"15646"	1.20770956	"8875"	1.25963400	"7151"	1.26148673	"21397"	1.28219929	"15113"	1.30944951	
"1538"	"10798"	0.08417281	"17547"	0.11758418	"10106"	0.14650153	"19330"	0.15201894	"13555"	0.15327780	
"29199"	"17369"	0.24550106	"2052"	0.62485662	"10659"	0.66986528	"20165"	0.70377286	"8217"	0.70848707	
"17916"	"27829"	0.37920957	"11685"	0.44179470	"28762"	0.78956821	"8425"	0.79787348	"4073"	0.88487476	
"26477"	"31597"	0.22800634	"26008"	0.59466081	"12780"	0.67749455	"18443"	0.74009935	"2653"	0.77381855	
"15944"	"29233"	0.02866750	"17129"	0.11845162	"27107"	0.20432814	"30270"	0.20459248	"7786"	0.22636078	
"32350"	"5521"	0.69364687	"12639"	0.74388234	"1235"	0.76673437	"29196"	0.80697175	"9730"	0.91923980	
"18370"	"24669"	1.01633561	"26519"	1.01906033	"647"	1.05237176	"3638"	1.06342387	"31726"	1.08649705	
"24464"	"13546"	0.36856541	"7268"	0.40217223	"9776"	0.45938911	"13716"	0.57136766	"5869"	0.59872114	
"21195"	"31070"	0.18088826	"29737"	0.18387745	"19587"	0.20928244	"29052"	0.26326473	"2261"	0.27445349	
"31022"	"8116"	0.29209572	"30954"	0.33371642	"29529"	0.35964410	"4986"	0.48816833	"28411"	0.49049748	
"14326"	"24617"	0.39340584	"1306"	0.40899761	"13203"	0.42166362	"21343"	0.51129820	"12956"	0.51622321	
"19014"	"2486"	0.15446584	"21407"	0.16510315	"29169"	0.17543269	"17308"	0.17798771	"12450"	0.18022910	
"13813"	"25728"	0.31384984	"12839"	0.36780056	"1390"	0.50489503	"6821"	0.51744130	"10129"	0.60736727	
"18530"	"12633"	0.57856431	"23655"	0.60442751	"8607"	0.64971326	"23296"	0.67114089	"25380"	0.69334329	
"142"	"26909"	0.21414706	"5451"	0.22594327	"27848"	0.25714393	"14461"	0.26124453	"4003"	0.27974325	
"30588"	"19981"	0.29036263	"2008"	0.56369818	"23789"	0.58772757	"7516"	0.69530927	"265"	0.71307638	
"12495"	"24514"	0.11086490	"8559"	0.12627496	"27475"	0.12894823	"25971"	0.13351742	"15671"	0.14971961	
"3626"	"9180"	0.10479451	"23003"	0.12050749	"1784"	0.15815375	"28127"	0.23891794	"8398"	0.25712092	
"26728"	"23053"	0.09107591	"29606"	0.19880153	"8235"	0.20224000	"11336"	0.27248508	"17655"	0.31859030	
"16604"	"28787"	0.73073972	"3638"	0.79594805	"9484"	0.81460237	"22081"	0.83070388	"32535"	0.87362997	
"27097"	"29947"	0.28479742	"23074"	0.30913812	"12095"	0.31815237	"4955"	0.32868787	"8630"	0.39192596	
"1154"	"26947"	0.22638048	"15874"	0.24865192	"12468"	0.25567518	"1060"	0.25652035	"818"	0.27785031	
"27090"	"28638"	0.21671235	"15468"	0.28647581	"18360"	0.29565571	"30945"	0.31455375	"24489"	0.31965915	
"22200"	"18632"	0.42147783	"13663"	0.61665502	"152"	0.61666429	"12361"	0.64666356	"13128"	0.65362729	
"23658"	"27527"	0.27752260	"13128"	0.28847005	"11652"	0.33288751	"15455"	0.33999312	"19695"	0.38234425	
"26540"	"25611"	0.61281232	"20068"	0.63723730	"12479"	0.66777065	"17731"	0.74474342	"2039"	0.82517291	
"15388"	"22547"	0.82140516	"28184"	0.92469909	"3963"	0.92941030	"414"	0.95291831	"3114"	0.99699142	
"28451"	"1612"	0.32363863	"21644"	0.34615244	"9609"	0.44053246	"12158"	0.55218725	"3350"	0.56393162	
"6394"	"18922"	0.53716300	"19244"	0.86863982	"5921"	0.92600052	"23290"	0.96825852	"5869"	1.00977281	
"833"	"10157"	0.16624688	"14197"	0.18548801	"37"	0.21803281	"13364"	0.25364927	"5736"	0.25415418	
"9704"	"15580"	0.42938162	"26144"	0.49139201	"16964"	0.56710744	"17506"	0.56919537	"24829"	0.57325632	
"20282"	"9649"	0.63150289	"3924"	0.67939329	"7683"	0.72824721	"16229"	0.76808284	"340"	0.84057971	
"9669"	"265"	0.07203756	"19014"	0.16298198	"2486"	0.26265330	"25251"	0.29226687	"20078"	0.29533172	
"29017"	"20437"	1.00167577	"12104"	1.01485759	"10118"	1.14142905	"18862"	1.19490268	"22911"	1.22538963	
"23932"	"26219"	0.19567910	"6607"	0.30173041	"22776"	0.37503121	"16070"	0.39196752	"24514"	0.45331278	
"10428"	"23658"	0.23363033	"29001"	0.33771291	"2609"	0.34621047	"8917"	0.38502729	"18238"	0.40281649	
"14797"	"19477"	0.14268174	"9205"	0.20609452	"28586"	0.20655238	"24261"	0.27036680	"22199"	0.27347549	
"12779"	"14408"	0.39819348	"3508"	0.41971863	"24828"	0.43230608	"22787"	0.49888658	"30726"	0.51088421	
"23848"	"31578"	0.98968942	"9873"	1.09628892	"30680"	1.19001926	"3811"	1.26504000	"20121"	1.33501154	
"14911"	"23932"	0.37980396	"26219"	0.53441487	"6607"	0.54017400	"3963"	0.54159545	"6137"	0.57647620	
"470"	"28451"	0.28187020	"21644"	0.46105076	"1419"	0.49730175	"12158"	0.52717116	"1612"	0.55163815	
"19733"	"17179"	0.31421323	"20769"	0.41949132	"17200"	0.46856312	"10589"	0.53861991	"1088"	0.58282620	
"7213"	"4244"	0.14420248	"19189"	0.17402806	"13030"	0.20178897	"27456"	0.26752882	"25600"	0.35711029	
"22944"	"6290"	0.97137436	"20436"	1.01581243	"10224"	1.04449719	"25863"	1.10207778	"19532"	1.21805315	
"9079"	"17179"	0.33762669	"10589"	0.34831045	"14038"	0.45714728	"17200"	0.45763664	"20769"	0.49280713	
"27831"	"28053"	0.36392859	"26909"	0.42418138	"27848"	0.44352725	"5451"	0.44584972	"142"	0.45409584	
"26206"	"13482"	0.78449163	"9703"	1.38107718	"30455"	1.42592453	"16187"	1.45880217	"16607"	1.54700161	
"14187"	"19981"	0.22504517	"30588"	0.28084257	"2008"	0.41849356	"3624"	0.49688633	"23789"	0.52241011	
"2191"	"1825"	0.29170336	"6464"	0.35499996	"32378"	0.45522152	"14233"	0.46591661	"14455"	0.48590181	
"17743"	"12081"	0.35963745	"17196"	0.38114788	"11999"	0.39581632	"30959"	0.39717692	"9011"	0.40621410	
"17797"	"3476"	0.15231397	"18342"	0.17417967	"27038"	0.18236186	"22599"	0.21529505	"32359"	0.23361811	
"30508"	"18898"	0.65127949	"28411"	0.65667501	"29825"	0.69888382	"9082"	0.72017126	"8009"	0.78996375	
"10295"	"27107"	0.15485174	"19330"	0.16824786	"31454"	0.16980228	"28489"	0.17263571	"30270"	0.18841462	
"20473"	"29409"	0.43819476	"6903"	0.55180740	"17775"	0.58727236	"4840"	0.60945164	"12887"	0.65460746	
"28816"	"30083"	0.28499009	"12361"	0.66458149	"9734"	0.75545006	"13663"	0.83751301	"25885"	0.84087905	
"17649"	"31713"	0.50710686	"4607"	0.51276756	"2953"	0.51415620	"22324"	0.58630509	"15813"	0.64961045	
"21236"	"26064"	0.51724888	"2408"	0.52760731	"23902"	0.57622423	"31713"	0.63408092	"22329"	0.66305986	
"2756"	"20605"	0.35678835	"9612"	0.46225462	"5253"	0.46897246	"29180"	0.49406476	"26556"	0.53252637	
"26599"	"2572"	0.34948989	"10487"	0.48547448	"2609"	0.48777792	"10428"	0.52512908	"7323"	0.52847256	
"15384"	"25422"	1.09391330	"7436"	1.25863423	"17262"	1.39256570	"2327"	1.42676050	"31324"	1.42969685	
"6854"	"25422"	0.86472986	"2321"	0.91181902	"12332"	0.96122979	"26880"	0.98232479	"3237"	1.00621601	
"12660"	"3094"	0.29151319	"22476"	0.47704458	"1454"	0.50547522	"20604"	0.51773061	"20807"	0.55240125	
"27205"	"6595"	0.28078190	"10862"	0.32302219	"11995"	0.33142559	"25969"	0.42826899	"17775"	0.43179425	
"15212"	"12332"	0.30114440	"15501"	0.31487363	"26295"	0.36514269	"21770"	0.42892860	"17179"	0.43839705	
"20649"	"24027"	0.16909481	"23584"	0.17869855	"20084"	0.20236762	"18648"	0.22299736	"12007"	0.24851632	
"8671"	"924"	0.53439792	"15504"	0.78142970	"305"	0.82580979	"31925"	0.87568120	"8747"	0.91537078	
"25076"	"30377"	1.42698849	"26350"	1.52590741	"13546"	1.66133688	"30289"	1.67196833	"22955"	1.99837307	
"7553"	"3347"	0.52183043	"26398"	0.53058558	"16590"	0.54323366	"26810"	0.69066111	"24113"	0.70746525	
"11344"	"23296"	0.42880757	"8607"	0.62820608	"30441"	0.76158874	"12633"	0.80390422	"18530"	0.83069878	
"7228"	"12639"	0.59671163	"31578"	0.62122608	"9873"	0.66180177	"1235"	0.75198375	"5521"	0.84207318	
"28715"	"14187"	0.57623684	"30588"	0.65711714	"19981"	0.66794868	"3237"	0.74602561	"15060"	0.76601934	
"31420"	"23658"	0.24793390	"14650"	0.34248539	"152"	0.34979748	"31572"	0.36953484	"23415"	0.40930178	
"4218"	"13111"	0.18674214	"28689"	0.19888655	"1924"	0.22495069	"5303"	0.22682855	"13526"	0.23499172	
"28056"	"4942"	0.20875269	"5176"	0.23025521	"5517"	0.23990417	"9933"	0.26054993	"6723"	0.27059686	
"10667"	"4236"	0.31367952	"30558"	0.31750197	"29904"	0.33458021	"31660"	0.50834900	"6393"	0.56597685	
"26169"	"18839"	0.05041278	"8559"	0.08933494	"12358"	0.10046738	"15151"	0.12000888	"22094"	0.12245858	
"4377"	"2096"	0.53704866	"19460"	0.64411000	"12195"	0.65047411	"18158"	0.65474644	"26499"	0.68355433	
"11028"	"29663"	0.04952397	"15580"	0.23529248	"22499"	0.43872652	"9704"	0.53134077	"11597"	0.54812229	
"7532"	"21895"	0.12630749	"26819"	0.15849209	"26066"	0.17301627	"808"	0.17952973	"2951"	0.17986089	
"1409"	"4353"	0.17293480	"15197"	0.18583668	"3743"	0.29064658	"21254"	0.37416126	"24991"	0.39952762	
"24067"	"13443"	0.05026775	"814"	0.13706810	"28985"	0.20328216	"18831"	0.27274091	"19992"	0.27283390	
"6110"	"13768"	0.23112793	"27587"	0.28597604	"10807"	0.30501738	"29413"	0.32494439	"8849"	0.32501798	
"12020"	"7822"	0.20222848	"15860"	0.22927072	"24624"	0.31244000	"18475"	0.32485384	"30024"	0.36751746	
"9925"	"15264"	0.26961044	"23357"	0.29070493	"13039"	0.33936818	"26947"	0.36212958	"12468"	0.39142428	
"18468"	"28253"	0.21388194	"14511"	0.43313456	"31315"	0.44987282	"14292"	0.46941860	"27205"	0.50785401	
"16602"	"27358"	0.24526222	"26927"	0.58641735	"26290"	0.75903246	"26394"	0.78871923	"2825"	0.81268399	
"30389"	"23035"	0.60615807	"8159"	0.63962061	"23964"	0.68800893	"16899"	0.74230798	"15154"	0.74592842	
"7784"	"18104"	0.27343291	"18126"	0.40202473	"28807"	0.46726692	"9933"	0.47207236	"8602"	0.49939608	
"22550"	"31473"	0.25281236	"3341"	0.28458939	"11010"	0.29319529	"30698"	0.29434499	"12945"	0.30033018	
"29981"	"17674"	0.25941383	"18080"	0.27991738	"12945"	0.29248507	"30698"	0.31870300	"15698"	0.32687154	
"17114"	"18426"	0.22228456	"10539"	0.28848896	"16713"	0.47825399	"14529"	0.52500290	"22919"	0.59681163	
"12043"	"25293"	0.51971988	"24919"	0.72141063	"28053"	0.78787874	"20019"	0.81138164	"13657"	0.81404003	
"25289"	"17501"	0.36519660	"16697"	0.50461188	"11781"	0.50660152	"20796"	0.54964733	"11382"	0.68386695	
"3447"	"7516"	0.44504389	"14187"	0.47901184	"3624"	0.48589177	"23789"	0.52924301	"19981"	0.53957037	
"16429"	"15921"	0.11528872	"24093"	0.18409322	"20524"	0.18595460	"19477"	0.19138745	"24145"	0.20678041	
"13609"	"27180"	0.32639180	"22397"	0.34106421	"11414"	0.38701936	"20978"	0.43501290	"11146"	0.44179648	
"8400"	"13565"	0.19631034	"15380"	0.25837294	"26050"	0.29228782	"14374"	0.29545992	"18078"	0.30509041	
"4825"	"3195"	0.77022773	"4424"	0.89863031	"8691"	1.23256438	"19096"	1.31622427	"30954"	1.35630955	
"26729"	"3508"	0.72613453	"17525"	0.87094034	"12779"	0.98512258	"14573"	0.98801266	"4741"	0.99753860	
"17231"	"30473"	0.02807267	"9051"	0.02847652	"10179"	0.08229168	"25722"	0.08821988	"22094"	0.08899326	
"16882"	"4724"	0.20154426	"383"	0.30430433	"20406"	0.32006696	"31582"	0.33439577	"31146"	0.34599814	
"31055"	"16797"	0.14208146	"17872"	0.17971342	"18342"	0.25241615	"30793"	0.27912086	"2067"	0.29399778	
"22311"	"3343"	0.38217015	"27848"	0.50471102	"27831"	0.53857394	"24464"	0.55609743	"13546"	0.56374587	
"19585"	"2391"	1.23656579	"16981"	1.36634264	"19572"	1.36730728	"13090"	1.46278192	"26075"	1.46805440	
"18835"	"10667"	0.30370843	"4236"	0.33020847	"27376"	0.36017096	"29904"	0.40225072	"30558"	0.46736425	
"1607"	"4073"	0.28119466	"14511"	0.42546269	"21699"	0.47908648	"25969"	0.50425039	"14535"	0.52430952	
"31595"	"25226"	0.07321844	"3601"	0.43679430	"12244"	0.49450558	"3435"	0.49861035	"9880"	0.58430771	
"18002"	"1088"	0.25332209	"15262"	0.26290070	"6209"	0.31802268	"26921"	0.32278208	"25635"	0.32456669	
"19265"	"17829"	0.20035049	"17844"	0.24166835	"11597"	0.37521422	"13124"	0.40282702	"12818"	0.41884497	
"19060"	"3435"	0.26122462	"12244"	0.28905004	"3601"	0.44321090	"32213"	0.49537599	"31595"	0.53052033	
"2522"	"7285"	0.54902627	"4005"	0.58459329	"8808"	0.61415503	"22546"	0.65516931	"16135"	0.66632931	
"2380"	"9087"	0.31244674	"10260"	0.51719240	"16959"	0.51743824	"17167"	0.52447365	"8433"	0.54308592	
"21056"	"22045"	0.24556158	"21617"	0.33078514	"31023"	0.42705398	"11927"	0.45086003	"2295"	0.48670679	
"25443"	"17698"	0.41343043	"23078"	0.44401935	"9540"	0.53135189	"6801"	0.53158182	"18267"	0.54320522	
"4471"	"25404"	0.08218305	"6378"	0.28174558	"12647"	0.39492908	"26290"	0.44987510	"18846"	0.48732746	
"31924"	"11749"	0.70421516	"10804"	0.75265900	"4101"	0.80116185	"814"	0.81603472	"28985"	0.82745426	
"14905"	"7724"	0.33163794	"23840"	0.67997085	"9082"	0.69925360	"26927"	0.73934799	"17170"	0.74270408	
"30311"	"31726"	0.21208192	"7666"	0.21750055	"26519"	0.27344004	"7616"	0.34597650	"5586"	0.43222120	
"15292"	"23357"	0.23569984	"2008"	0.33298052	"9925"	0.33649088	"20078"	0.34262067	"15264"	0.34722517	
"17226"	"1871"	0.24799820	"8184"	0.25725659	"11036"	0.26261678	"3436"	0.27508535	"14000"	0.32876496	
"11589"	"7666"	0.19476734	"30311"	0.27893457	"31726"	0.31342798	"5586"	0.31655193	"26519"	0.41904129	
"15889"	"9730"	0.54922139	"12639"	0.56126589	"32350"	0.58261644	"27319"	0.64654066	"3363"	0.68350645	
"31396"	"18632"	0.23777363	"26761"	0.51623197	"12020"	0.54965000	"22200"	0.54966242	"2564"	0.59005142	
"16496"	"3341"	0.42245528	"31473"	0.53642409	"5943"	0.56892518	"11010"	0.60563021	"7751"	0.67037831	
"29440"	"22337"	0.28362928	"3638"	0.30368060	"32535"	0.38339315	"9484"	0.38377076	"11927"	0.44920397	
"16168"	"15508"	0.05325058	"19007"	0.21368735	"26647"	0.26678750	"8184"	0.29163639	"16125"	0.34490340	
"13391"	"1198"	0.22884101	"21694"	0.23328529	"13407"	0.23880142	"6456"	0.26981601	"28947"	0.27495023	
"30907"	"13090"	1.12518283	"32457"	1.15874832	"19585"	1.31436238	"27110"	1.34618154	"26075"	1.47967127	
"1156"	"16070"	0.42991141	"3476"	0.44454989	"23932"	0.46936752	"17797"	0.51025888	"30425"	0.52215660	
"1451"	"641"	0.25969747	"3069"	0.32447625	"6079"	0.34990279	"27539"	0.38542026	"1699"	0.39509522	
"4930"	"15401"	0.95471042	"15234"	0.96434237	"27306"	1.22367948	"15329"	1.22536329	"10581"	1.25160159	
"14367"	"31435"	0.31143047	"13205"	0.31621358	"13271"	0.32322237	"778"	0.36631160	"6456"	0.43515204	
"32044"	"492"	0.45054324	"8562"	0.45757084	"22676"	0.64087001	"801"	0.68451541	"12778"	0.70100654	
"8593"	"4607"	0.34167197	"26064"	0.35372898	"28936"	0.37818970	"31713"	0.37923347	"23902"	0.41270433	
"23113"	"5736"	0.11071630	"13364"	0.12025767	"703"	0.17024949	"6369"	0.20056738	"4351"	0.22395154	
"15979"	"31062"	0.48737039	"1709"	0.97699303	"17193"	1.20670478	"6854"	1.22762734	"7436"	1.34011528	
